"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1586076279299768320","x1586111964886941697",2022-10-28 21:45:35,"gambling_goblin","Early CFB teaser🏈✅🚨🔒

3 Team 10pt
 
Georgia Tech - Florida State OVER 37½

Tennessee -1½

Ohio State -5½","Twitter for iPhone",104,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gambling_goblin/status/1586111964886941697","Gambling Goblin","Las Vegas, NV","Tell ya bookie I said what’s up",,FALSE,6,12,0,45,2,2022-10-28 19:23:57,FALSE,,,,"https://pbs.twimg.com/profile_banners/1586076279299768320/1666985212",,"http://pbs.twimg.com/profile_images/1586076847309262851/UesspwBE_normal.jpg"
"x722821649767116802","x1586111791666409472",2022-10-28 21:44:54,"TooniIkahihifo","Mid Season JUCO Highlights 
AA in December/3.8 GPA

Georgia Tech Bounceback with 3 years of eligibility left
@CoachICOC @JUCOFFrenzy 

https://t.co/5GIoUhHF7O https://t.co/nYkRr1BZ0p","Twitter for iPhone",140,,,,FALSE,TRUE,0,50,,,,,,,,,,,,,,,,"x2585198568 x2287246718","peery661 CoachICOC","en",,,,,,,,,,,,,,,,"x1585884429611696128","Mid Season JUCO Highlights 
AA in December/3.8 GPA

Georgia Tech Bounceback with 3 years of eligibility left
@CoachICOC @JUCOFFrenzy 

https://t.co/5GIoUhHF7O https://t.co/nYkRr1BZ0p",2022-10-28 06:41:26,"Twitter for iPhone",103,50,"x2585198568","peery661","Chayden Peery",2138,1266,3350,"Castaic, CA","Transfer Quarterback at College of the Canyons Barstool Athlete",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TooniIkahihifo/status/1586111791666409472","Toon 🇹🇴🌴","Lancaster, CA","@cocfb AA in hand #JUCOPRODUCT","https://t.co/kg7OiNwHIa",FALSE,585,374,0,727,1365,2016-04-20 16:18:05,FALSE,"https://t.co/kg7OiNwHIa","http://www.hudl.com/v/2G1GHA",,"https://pbs.twimg.com/profile_banners/722821649767116802/1632905313",,"http://pbs.twimg.com/profile_images/1584803798639202304/wym-AQry_normal.jpg"
"x39819399","x1586110470506717184",2022-10-28 21:39:39,"GuruAndrew","At last, football brings Georgia Tech’s Ayinde Eley and his father together https://t.co/OO28w8v24X","Twitter for iPhone",114,,,,FALSE,TRUE,0,9,,,,,"ajc.com/sports/georgia…","https://t.co/OO28w8v24X","https://www.ajc.com/sports/georgia-tech/at-last-football-brings-georgia-techs-ayinde-eley-and-his-father-together/L6IAPK2FKNAEPMOZPBVNKBCZHY/?utm_campaign=snd-autopilot",,,,,,,,,"x16260506","AJCsports","en",,,,,,,,,,,,,,,,"x1586094213032198144","At last, football brings Georgia Tech’s Ayinde Eley and his father together https://t.co/OO28w8v24X",2022-10-28 20:35:03,"SocialNewsDesk",17,9,"x16260506","AJCsports","AJC Sports",29934,6472,103635,"Atlanta, Georgia","Our journalists can keep you informed with real, fact-based news because of @ajc subscribers. Learn more: https://t.co/vcyz0M102k 
News tips and FAQs at https://t.co/rvRoZrQljq",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GuruAndrew/status/1586110470506717184","Andrew Clausen","Atlanta, GA","PR for @GeorgiaTechFB and @GTBaseball. Hall of Fame Participation Tracker. Formerly of @appstatesports and @KSUOwlNation.","https://t.co/qJ7CMC7yAB",FALSE,856,810,31,33224,22726,2009-05-13 19:55:54,FALSE,"https://t.co/qJ7CMC7yAB","http://bit.ly/28LEZHb",,"https://pbs.twimg.com/profile_banners/39819399/1445548026","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1201930888654643201/jPSBjSu7_normal.jpg"
"x46484040","x1586110424851808256",2022-10-28 21:39:28,"CallerSports",".@qmartinez has a report on @Go_Islanders AD John Palumbo heading to Georgia Tech. 

https://t.co/qkAKxXOTgq","SocialNewsDesk",108,,,,FALSE,FALSE,0,1,,,,,"bit.ly/3FsnEAI","https://t.co/qkAKxXOTgq","https://bit.ly/3FsnEAI",,,,,,,,,"x21126964 x41816717","qmartinez Go_Islanders","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CallerSports/status/1586110424851808256","Caller Sports","Corpus Christi, TX","Covering sports that matter to the Coastal Bend

Contact us at ctsports@caller.com","http://t.co/SMmzUGyuUS",FALSE,12174,831,112,52800,123,2009-06-11 20:36:25,TRUE,"http://t.co/SMmzUGyuUS","http://www.caller.com/sports",,"https://pbs.twimg.com/profile_banners/46484040/1499553636","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/644722504871768064/_B6Ebq96_normal.jpg"
"x633330420","x1586110180386807809",2022-10-28 21:38:30,"jacksoncaudell","#GaTech sent out another 2024 offer today. ⁦@J_BoatwrightJr⁩ is a talented Florida prospect who has multiple power five offers already https://t.co/vsmegV2nVj","Twitter for iPhone",140,,,,FALSE,TRUE,0,1,,,"GaTech",,,,,,,,,,,,,"x1506284770757599240 x1126592156397969409","AllYellowJacket J_BoatwrightJr","en",,,,,,,,,,,,,,,,"x1586106318699495424","#GaTech sent out another 2024 offer today. ⁦@J_BoatwrightJr⁩ is a talented Florida prospect who has multiple power five offers already https://t.co/vsmegV2nVj",2022-10-28 21:23:09,"Twitter for iPhone",1,1,"x1506284770757599240","AllYellowJacket","AllYellowJackets",729,1008,971,"","All Yellow Jackets covers Georgia Tech Athletics for @FanNation, a part of the https://t.co/6mmep7tXi9 Network. Publisher: @jacksoncaudell",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jacksoncaudell/status/1586110180386807809","jackson caudell","","Georgia Southern and UGA Grad. Covering Georgia Tech Athletics for @AllYellowJacket, a part of @FanNation. Co-host of @GoalLineStand__ with @CobyReed_","https://t.co/EDktFPzQHk",FALSE,1203,3331,17,13538,29837,2012-07-11 21:59:49,FALSE,"https://t.co/EDktFPzQHk","https://www.si.com/college/georgiatech/",,"https://pbs.twimg.com/profile_banners/633330420/1666988539","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1556307855774547968/Dpchz1ow_normal.jpg"
"x633330420","x1586106280946565122",2022-10-28 21:23:00,"jacksoncaudell","#GaTech sent out another 2024 offer today. ⁦@J_BoatwrightJr⁩ is a talented Florida prospect who has multiple power five offers already https://t.co/acoMH7gW4l","Twitter for iPhone",158,,,,FALSE,FALSE,2,0,,,"GaTech",,"si.com/college/georgi…","https://t.co/acoMH7gW4l","https://www.si.com/college/georgiatech/football/georgia-tech-offers-2024-athlete-jarvis-boatwright",,,,,,,,,"x1126592156397969409","J_BoatwrightJr","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jacksoncaudell/status/1586106280946565122","jackson caudell","","Georgia Southern and UGA Grad. Covering Georgia Tech Athletics for @AllYellowJacket, a part of @FanNation. Co-host of @GoalLineStand__ with @CobyReed_","https://t.co/EDktFPzQHk",FALSE,1203,3331,17,13538,29837,2012-07-11 21:59:49,FALSE,"https://t.co/EDktFPzQHk","https://www.si.com/college/georgiatech/",,"https://pbs.twimg.com/profile_banners/633330420/1666988539","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1556307855774547968/Dpchz1ow_normal.jpg"
"x633330420","x1586110194014003201",2022-10-28 21:38:33,"jacksoncaudell","What are the three biggest questions for #GaTech against #FSU tomorrow? https://t.co/n96xjqVy96","Twitter for iPhone",116,,,,FALSE,TRUE,0,1,,,"GaTech FSU",,"si.com/college/georgi…","https://t.co/n96xjqVy96","https://www.si.com/college/georgiatech/football/three-biggest-questions-for-georgia-tech-against-florida-state",,,,,,,,,"x1506284770757599240","AllYellowJacket","en",,,,,,,,,,,,,,,,"x1586097093764079616","What are the three biggest questions for #GaTech against #FSU tomorrow? https://t.co/n96xjqVy96",2022-10-28 20:46:30,"Twitter for iPhone",2,1,"x1506284770757599240","AllYellowJacket","AllYellowJackets",729,1008,971,"","All Yellow Jackets covers Georgia Tech Athletics for @FanNation, a part of the https://t.co/6mmep7tXi9 Network. Publisher: @jacksoncaudell",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jacksoncaudell/status/1586110194014003201","jackson caudell","","Georgia Southern and UGA Grad. Covering Georgia Tech Athletics for @AllYellowJacket, a part of @FanNation. Co-host of @GoalLineStand__ with @CobyReed_","https://t.co/EDktFPzQHk",FALSE,1203,3331,17,13538,29837,2012-07-11 21:59:49,FALSE,"https://t.co/EDktFPzQHk","https://www.si.com/college/georgiatech/",,"https://pbs.twimg.com/profile_banners/633330420/1666988539","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1556307855774547968/Dpchz1ow_normal.jpg"
"x633330420","x1586096904730984449",2022-10-28 20:45:45,"jacksoncaudell","What are the three biggest questions for #GaTech against #FSU tomorrow?

(Number one seems rather obvious) https://t.co/saFg5IEpBO","Twitter for iPhone",130,,,,FALSE,FALSE,0,0,,,"GaTech FSU",,"si.com/college/georgi…","https://t.co/saFg5IEpBO","https://www.si.com/college/georgiatech/football/three-biggest-questions-for-georgia-tech-against-florida-state",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jacksoncaudell/status/1586096904730984449","jackson caudell","","Georgia Southern and UGA Grad. Covering Georgia Tech Athletics for @AllYellowJacket, a part of @FanNation. Co-host of @GoalLineStand__ with @CobyReed_","https://t.co/EDktFPzQHk",FALSE,1203,3331,17,13538,29837,2012-07-11 21:59:49,FALSE,"https://t.co/EDktFPzQHk","https://www.si.com/college/georgiatech/",,"https://pbs.twimg.com/profile_banners/633330420/1666988539","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1556307855774547968/Dpchz1ow_normal.jpg"
"x963012847","x1586109241659576320",2022-10-28 21:34:46,"ATL_sports4life","At last, football brings Georgia Tech’s Ayinde Eley and his father together https://t.co/OO28w8v24X","Twitter for iPhone",114,,,,FALSE,TRUE,0,9,,,,,"ajc.com/sports/georgia…","https://t.co/OO28w8v24X","https://www.ajc.com/sports/georgia-tech/at-last-football-brings-georgia-techs-ayinde-eley-and-his-father-together/L6IAPK2FKNAEPMOZPBVNKBCZHY/?utm_campaign=snd-autopilot",,,,,,,,,"x16260506","AJCsports","en",,,,,,,,,,,,,,,,"x1586094213032198144","At last, football brings Georgia Tech’s Ayinde Eley and his father together https://t.co/OO28w8v24X",2022-10-28 20:35:03,"SocialNewsDesk",17,9,"x16260506","AJCsports","AJC Sports",29934,6472,103635,"Atlanta, Georgia","Our journalists can keep you informed with real, fact-based news because of @ajc subscribers. Learn more: https://t.co/vcyz0M102k 
News tips and FAQs at https://t.co/rvRoZrQljq",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ATL_sports4life/status/1586109241659576320","Cory Mauldin","ATL ","FOLLOWER OF GOD AND ALWAYS WILL BE FAN OF THE BRAVES, FALCONS, HAWKS AND GT.       Subscribe to https://t.co/6JDcdx6RYk",,FALSE,2566,4998,22,114168,560378,2012-11-21 20:05:11,FALSE,,,,"https://pbs.twimg.com/profile_banners/963012847/1577832880","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1561899755751497728/w0Bc4mri_normal.jpg"
"x470428736","x1586108477289947136",2022-10-28 21:31:44,"JCameronShow","Warchant Happy Hour | FSU Football | Florida State Seminoles | FSU Georgia Tech Preview | Warchant TV https://t.co/6GZMbe98BQ","Periscope",125,,,,FALSE,FALSE,4,1,,,,,"twitter.com/i/broadcasts/1…","https://t.co/6GZMbe98BQ","https://twitter.com/i/broadcasts/1ypJddWWajNJW",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JCameronShow/status/1586108477289947136","Jeff Cameron Show","Tallahassee,FL","Husband. Dad. Conversationalist. Host Jeff Cameron Show https://t.co/x3H8ixY4zZ & @tlhrealtalk. Co-Host of Beyond the Tips @SiriusXMPGATOUR  Driver of Seminole Headlines.","https://t.co/x3H8ixY4zZ",FALSE,20131,1039,302,16077,20192,2012-01-21 19:08:57,FALSE,"https://t.co/x3H8ixY4zZ","http://Warchant.com",,"https://pbs.twimg.com/profile_banners/470428736/1398822441","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1484194812613910540/OjKsNT9X_normal.jpg"
"x20109447","x1586108477080231937",2022-10-28 21:31:44,"Warchant","Warchant Happy Hour | FSU Football | Florida State Seminoles | FSU Georgia Tech Preview | Warchant TV https://t.co/FYZSoKYvlT","Periscope",125,,,,FALSE,FALSE,5,0,,,,,"twitter.com/i/broadcasts/1…","https://t.co/FYZSoKYvlT","https://twitter.com/i/broadcasts/1nAJErllNwexL",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Warchant/status/1586108477080231937","Warchant.com","Tallahassee, FL","Warchant is an award-winning sports website. We are the largest & longest running website devoted to Florida State sports & recruiting.","https://t.co/c2yI9bcrh7",FALSE,83545,4717,758,86154,764,2009-02-05 00:24:26,FALSE,"https://t.co/c2yI9bcrh7","http://Warchant.com",,"https://pbs.twimg.com/profile_banners/20109447/1515596769","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/726442348188721160/rNs1lyqg_normal.jpg"
"x1209250406498484224","x1586108412932366338",2022-10-28 21:31:28,"waymoflydenuu","@_AbLashae And in GA (I assume you’re still here). They got Georgia Hope Scholarship. As long as your child makes a certain GPA they can go to any state school for free. FYI GA Tech is a state school.","Twitter for iPhone",189,"x1586108117070159872","x2458989830","_AbLashae",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x2458989830","_AbLashae","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/waymoflydenuu/status/1586108412932366338","Mogul and they know that..","Miami, FL | Atlanta, GA","Never Let A Hard Time Humble Us 🤴🏾 | Licensed Realtor 🏡 | 🐍 Alum",,FALSE,3763,1820,13,186172,186,2019-12-23 23:14:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/1209250406498484224/1659588991",,"http://pbs.twimg.com/profile_images/1575208768387923980/t7J2aD4T_normal.jpg"
"x1577131214418464768","x1586108262855884801",2022-10-28 21:30:52,"MyBadBro88","@GovKemp The states flagship university is UGA because of sports, but not because of actual education.

https://t.co/hRmWgzzMV3

I'm a Dawgs fan, but let's be real. You want your kid going to Tech if he isn't an athlete.","Twitter Web App",211,"x1586106189607096320","x1064659902071808000","GovKemp",FALSE,FALSE,0,0,,,,,"univstats.com/comparison/geo…","https://t.co/hRmWgzzMV3","https://www.univstats.com/comparison/georgia-institute-of-technology-main-campus-vs-georgia-state-university/",,,,,,,,,"x1064659902071808000","GovKemp","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MyBadBro88/status/1586108262855884801","Somedude","","",,FALSE,20,227,0,263,227,2022-10-04 02:59:37,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1577131395926851597/mXOou0QA_normal.jpg"
"x20561863","x1586108049076256768",2022-10-28 21:30:02,"clarkjas22","{ Igor Milicic &amp; Georgia Tech Zone } Still one of our favorite zones with the two guards jump switching all the action up top and the wings out high and wide on the perimeter. Full breakdown...

Coach Milicic 📺https://t.co/J6Gicr3kW5

Effective Zones 📺https://t.co/LWyBIvUlPT https://t.co/d0w239lkvW","Twitter for iPhone",144,,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,,,"x1269036451196370944","SlappinGlass","en",,,,,,,,,,,,,,,,"x1585916786058444800","{ Igor Milicic &amp; Georgia Tech Zone } Still one of our favorite zones with the two guards jump switching all the action up top and the wings out high and wide on the perimeter. Full breakdown...

Coach Milicic 📺https://t.co/J6Gicr3kW5

Effective Zones 📺https://t.co/LWyBIvUlPT https://t.co/d0w239lkvW",2022-10-28 08:50:01,"Twitter Media Studio",102,10,"x1269036451196370944","SlappinGlass","Slappin' Glass",16831,440,4231,"","Exploring basketball's best ideas, strategies, and coaches. Free newsletter https://t.co/cTSwFEoDQN Join Slappin Glass Plus 👇🏻",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/clarkjas22/status/1586108049076256768","Jason","44.798621,-91.485308","&quot;If we weren't all crazy, we'd all go insane.&quot;",,FALSE,161,253,0,9814,156,2009-02-11 01:02:30,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3048389175/b6c4aa201e2643a1d108b1227bfb42e3_normal.jpeg"
"x4346031035","x1586107802892005376",2022-10-28 21:29:03,"Bluegrass504","ICYMI, I wrote two really cool basketball features this month. Both are free to read.

- Sean Pedulla took a leap of faith to come to Virginia Tech: https://t.co/E2AAnhWQW4

- Kenny Brooks realized Georgia Amoore was the point guard for him in Belarus: https://t.co/U1V2OjOnW8 https://t.co/XuiBmuoiW2","Twitter Web App",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x3433714529","therealdcunna","en",,,,,,,,,,,,,,,,"x1586018742311747586","ICYMI, I wrote two really cool basketball features this month. Both are free to read.

- Sean Pedulla took a leap of faith to come to Virginia Tech: https://t.co/E2AAnhWQW4

- Kenny Brooks realized Georgia Amoore was the point guard for him in Belarus: https://t.co/U1V2OjOnW8 https://t.co/XuiBmuoiW2",2022-10-28 15:35:09,"Twitter for iPhone",21,1,"x3433714529","therealdcunna","David Cunningham",9289,3961,92833,"Blacksburg, Va.","Covering all things #Hokies for @TechSideline. @commvt grad. Watto knew. ""Let him not vow to walk in the dark, who has not seen the nightfall.""",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bluegrass504/status/1586107802892005376","HokieFan","Hokie Nation","#VirginiaTech #Hokies #ThisIsHome #DBU #LunchPailD #LPD #HokieNation #VT #GoHokies #EnterSandman #StartJumping #Sacksburg #TechTough",,FALSE,5884,4969,52,81173,165068,2015-12-02 02:32:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/4346031035/1474830442","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1213129066871701510/UO4-rDwP_normal.jpg"
"x748130733928087552","x1586107752493223936",2022-10-28 21:28:51,"damehova9","@_CoachBing 4 year starter 
Class of 23 DL/OL
6'2"" 255
3.8 GPA
Dawson County HS, GA
Cade Adams
@Cade_Adams73
Interest:
Duke, Georgia Tech, Georgia St, Va Tech, 
Kennesaw St, UT-C, and UT-M
Jr yr:
https://t.co/EH8BlCCu8I
Sr yr Games 1-9:
41 tckls, 12 sacks, 19 TFLs
https://t.co/wJnU1ZahT7","Twitter Web App",276,"x1586065732520984577","x740305023066865665","_CoachBing",FALSE,FALSE,0,0,,,,,"hudl.com/v/2GVAuU hudl.com/v/2J8PCX","https://t.co/EH8BlCCu8I https://t.co/wJnU1ZahT7","http://www.hudl.com/v/2GVAuU http://www.hudl.com/v/2J8PCX",,,,,,,,,"x740305023066865665 x1191497918571859968","_CoachBing Cade_Adams73","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/damehova9/status/1586107752493223936","Damon Simmons","New Brunswick, Nj","Recruiter/Scout for Passionate Athletics
IG: Passionate.Athletics
IG: DamonSimmons42
Helping kids gain exposure
@PssnteAthltcs
Donations: Cashapp $damehova9","https://t.co/TVnlsjSah5",FALSE,36049,3366,16,158443,90137,2016-06-29 12:27:21,FALSE,"https://t.co/TVnlsjSah5","http://PassionateAthletics.com",,"https://pbs.twimg.com/profile_banners/748130733928087552/1581460825",,"http://pbs.twimg.com/profile_images/1227360882981851136/-BWPpwmd_normal.jpg"
"x1450867785953841162","x1586107509491777537",2022-10-28 21:27:53,"rep_johncarson","Even though I was raised a Georgia Tech fan, my condolences goes out to the Dooley family and the Dawg Nation! RIP Coach!","Twitter for iPhone",121,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rep_johncarson/status/1586107509491777537","State Rep. John Carson","","Official account of State Rep. John Carson (R) representing Georgia House District 46. Protecting our conservative values. Leading the fight for school choice.",,FALSE,55,106,0,55,33,2021-10-20 16:53:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/1450867785953841162/1634751045",,"http://pbs.twimg.com/profile_images/1450868161427935235/PBAxIDwh_normal.jpg"
"x1506284770757599240","x1586097093764079616",2022-10-28 20:46:30,"AllYellowJacket","What are the three biggest questions for #GaTech against #FSU tomorrow? https://t.co/n96xjqVy96","Twitter for iPhone",95,,,,FALSE,FALSE,2,1,,,"GaTech FSU",,"si.com/college/georgi…","https://t.co/n96xjqVy96","https://www.si.com/college/georgiatech/football/three-biggest-questions-for-georgia-tech-against-florida-state",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AllYellowJacket/status/1586097093764079616","AllYellowJackets","","All Yellow Jackets covers Georgia Tech Athletics for @FanNation, a part of the https://t.co/6mmep7tXi9 Network. Publisher: @jacksoncaudell","https://t.co/s3EVIssdRt",FALSE,729,1008,8,971,150,2022-03-22 15:01:09,FALSE,"https://t.co/s3EVIssdRt","https://www.si.com/college/georgiatech/",,"https://pbs.twimg.com/profile_banners/1506284770757599240/1665091389",,"http://pbs.twimg.com/profile_images/1578133101322141712/M5g-LoFW_normal.jpg"
"x1506284770757599240","x1586106318699495424",2022-10-28 21:23:09,"AllYellowJacket","#GaTech sent out another 2024 offer today. ⁦@J_BoatwrightJr⁩ is a talented Florida prospect who has multiple power five offers already https://t.co/vsmegV2nVj","Twitter for iPhone",158,,,,FALSE,FALSE,1,1,,,"GaTech",,"si.com/college/georgi…","https://t.co/vsmegV2nVj","https://www.si.com/college/georgiatech/football/georgia-tech-offers-2024-athlete-jarvis-boatwright",,,,,,,,,"x1126592156397969409","J_BoatwrightJr","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AllYellowJacket/status/1586106318699495424","AllYellowJackets","","All Yellow Jackets covers Georgia Tech Athletics for @FanNation, a part of the https://t.co/6mmep7tXi9 Network. Publisher: @jacksoncaudell","https://t.co/s3EVIssdRt",FALSE,729,1008,8,971,150,2022-03-22 15:01:09,FALSE,"https://t.co/s3EVIssdRt","https://www.si.com/college/georgiatech/",,"https://pbs.twimg.com/profile_banners/1506284770757599240/1665091389",,"http://pbs.twimg.com/profile_images/1578133101322141712/M5g-LoFW_normal.jpg"
"x16261859","x1586105595655921664",2022-10-28 21:20:17,"ksugiuraajc","From the time he began playing football, Ayinde Eley's father could only make one or two of his games yearly because of his commitment to his own team. At the end of his college career, that's all changed. Glad to be able to tell their story.
https://t.co/bx7ovrl9fo","Twitter Web App",266,,,,FALSE,FALSE,23,1,,,,,"ajc.com/sports/georgia…","https://t.co/bx7ovrl9fo","https://www.ajc.com/sports/georgia-tech/at-last-football-brings-georgia-techs-ayinde-eley-and-his-father-together/L6IAPK2FKNAEPMOZPBVNKBCZHY/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ksugiuraajc/status/1586105595655921664","Ken Sugiura","Atlanta, GA","Our journalists can keep you informed with real, fact-based news because of subscribers. Learn more: https://t.co/2ubfAUBgaD 
News tips and FAQs at https://t.co/JGck0lmecL","http://t.co/BL07bJbegl",FALSE,15486,2703,483,36055,1738,2008-09-12 19:17:33,TRUE,"http://t.co/BL07bJbegl","http://www.ajc.com/sports/georgia-tech/",,"https://pbs.twimg.com/profile_banners/16261859/1617953795","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1380424382275813378/uikyplM5_normal.png"
"x110241402","x1586104478322855937",2022-10-28 21:15:50,"NY_Hawk44","I am pleased to present the best names in college basketball.

First Team All-Name Team
Poohpha Warakulnukroh (UCF)
Legends Stamps (Florida A&amp;M)
Supreme Cook (Fairfield)
Churchill Bounds (Canisius)
Freds Pauls Bagatskis (Georgia Tech) https://t.co/2h7L0J6Vd9","Twitter for iPhone",140,,,,FALSE,TRUE,0,118,,,,,,,,,,,,,,,,"x1490668524502765568","trillydonovan","en",,,,,,,,,,,,,,,,"x1585614599579131904","I am pleased to present the best names in college basketball.

First Team All-Name Team
Poohpha Warakulnukroh (UCF)
Legends Stamps (Florida A&amp;M)
Supreme Cook (Fairfield)
Churchill Bounds (Canisius)
Freds Pauls Bagatskis (Georgia Tech) https://t.co/2h7L0J6Vd9",2022-10-27 12:49:14,"Twitter Web App",675,118,"x1490668524502765568","trillydonovan","Trilly Donovan",124,125,1453,"","tracking trillions in college hoops. box score enthusiast. low-grade insider.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NY_Hawk44/status/1586104478322855937","Michael Simpson","Rochester, NY","#kubball #billsmafia Xbox: ROC chalk",,FALSE,97,189,1,1021,1115,2010-01-31 21:35:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/110241402/1522123497","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1304509716970770438/zTyTkZwT_normal.jpg"
